Tckr
SIRI
TS
SWCH
FNF
CI
FB
IP
UDR
QCOM
AXP
MS
CDNS
PRGO
PAY
CIEN
NTR
TTMI
BERY
EQR
ANTM
PRMW
IRM
FDX
GPN
TSCO
PANW
VIAV
MPW
VRTX
CTXS
SWK
DNB
CCEP
NLY
TJX
CRM
BX
UGI
SEE
LYG
ATVI
BAC
VMW
ZBH
KKR
L
VEDL
PNR
LH
RTX
