Tckr
PCAR
JPM
CUBE
MAS
MFC
PSEC
WTRG
MA
TEL
KEYS
JCI
SSNC
TRV
TSM
LOW
AKAM
ORCC
CNHI
AMZN
CHRW
STAG
ETR
BCS
RDS.A
FR
CHTR
ICLN
FIS
EMR
PPG
ES
AMCR
SRE
PLD
NOMD
TMO
ETN
NEE
NSC
YUMC
ALL
EXC
SYK
BBVA
AMT
FTV
ARCC
KHC
JNPR
STM
