Tckr
APH
PFE
MDT
SO
DUK
V
ORCL
BRO
FLO
DG
CHD
BAX
HD
WIT
GIS
KDP
PM
LMT
ITW
K
ENB
IBM
HRL
BMY
CNI
ICE
CS
RIO
MMM
CSCO
IBN
BBL
MRK
ACN
MMC
USA
BHP
GAB
INFY
BUD
KMB
TEF
LIN
ERIC
MBT
WM
RSG
MCD
T
BNS
