Tckr
GGB
CHGG
VLO
COG
FBP
PFSI
FCX
MLCO
HOG
UBER
SSRM
DAL
FIVN
GFI
LNC
UA
EPRT
LYV
VRRM
CWK
PVG
ET
GOOS
OKE
KAR
SBSW
DKS
WB
MTCH
SAIL
SHO
RPRX
FRO
MTG
DHT
FTCV
AMKR
OLLI
APLE
ABR
ARMK
KTOS
OMF
IRWD
CORT
SNV
ROIC
TOL
OKTA
AQUA
