Tckr
PSTG
HALO
AUY
PDCO
CMA
BRFS
HST
KCAC
UNIT
HTHT
BA
NVST
RL
WMG
UNM
ALB
TWTR
KIM
CNQ
VEON
RDN
JXN
VG
SHC
SQM
TXRH
CDAY
ESNT
FND
H
HBI
BHC
FHN
DXCM
WSM
WSC
LAUR
PBR
XPO
WDC
VNO
SBS
CMC
OXLC
OZK
HZNP
PSX
STLD
ATH
TEAM
