Tckr
AYX
PAYA
TECK
COMM
CX
KBH
NKTR
LILAK
VIH
PSXP
ARCO
NCR
BLDR
ESTC
SLG
NRZ
CCJ
MPC
SRPT
UAA
ARI
HES
ALIT
UE
EGO
TPR
UGP
FEYE
ACAD
PLNT
USFD
PAAS
EBR
SPG
MOMO
SLB
EOG
DISCK
ADT
PACW
S
ZS
IIVI
NTNX
PLAN
MCFE
NAVI
AGI
SHLX
OCDX
