Tckr
OPEN
PACB
IBRX
EDIT
DBI
MBRX
CANO
YSG
XPEV
ZIOP
FBIO
MIST
OBSV
AI
PRVB
BEST
OUST
DARE
QSI
MRSN
HYLN
ZYNE
ATIP
MRNS
PLAY
QFIN
ZEV
SIOX
FNKO
SUPV
GAN
TPGY
NBEV
AGTC
PENN
NERV
SLNO
NIO
FIGS
COOK
LOTZ
SIG
ODT
PRQR
LBRT
CNK
CDXC
RRC
VERU
CHPT
