Tckr
BAM
MCK
INVH
EIX
AFL
SOGO
DLR
LXP
ADBE
KSU
ROL
EXR
DIS
FISV
WLTW
LDOS
TROW
TT
ASX
YNDX
SAN
TSN
ADI
CPRT
REXR
TRU
AOS
GLW
AAPL
TWNK
NI
XYL
EVRG
O
CMI
LLY
PNW
RDS.B
BSX
SCI
PCAR
JPM
CUBE
MAS
MFC
PSEC
WTRG
MA
TEL
KEYS
