Tckr
ALNA
APDN
HUGE
FOSL
FI
VCNX
OTLK
KNDI
ASTS
INFI
CKPT
WPRT
CFMS
NLSP
PGEN
CSLT
ZSAN
JG
DVAX
GENE
VLTA
COMS
PHIO
AEHR
CODX
HMHC
FLDM
SLDB
ACRX
SPCE
LTRPA
MDXG
MOTS
GRWG
ZY
JOBY
CCO
AR
MCRB
BKYI
VIR
CRIS
PBF
RIBT
SONN
TSP
OGI
REED
DQ
ABEO
