Tckr
SCCO
ROST
WMB
BG
BMRN
DEI
HIG
VMC
PWR
ADSK
CNC
WY
INCY
NWL
BBY
GDDY
ALSN
NYT
HPQ
TAP
NFLX
VFC
STX
IR
FSK
VALE
XOM
C
GOLD
LCA
CTLT
FBHS
PRU
CONE
LBTYK
PEAK
NTAP
WAB
NOK
ATUS
ACM
TRMB
MGA
HSIC
XRAY
CTVA
VNT
CHNG
VSH
JBL
