Tckr
ED
AME
GD
AQN
SPAQ
HON
INFO
SBUX
IBB
MSFT
YUM
NWG
BDX
AJG
A
APH
PFE
MDT
SO
DUK
V
ORCL
BRO
FLO
DG
CHD
BAX
HD
WIT
GIS
KDP
PM
LMT
ITW
K
ENB
IBM
HRL
BMY
CNI
ICE
CS
RIO
MMM
CSCO
IBN
BBL
MRK
ACN
MMC
