Tckr
TPX
PLTK
CIG
LEVI
BRX
HWM
ESRT
CLDR
KGC
PXD
LPX
MDRX
DAR
LSCC
SAND
SU
TDC
EXPE
IVZ
PMT
PSTG
HALO
AUY
PDCO
CMA
BRFS
HST
KCAC
UNIT
HTHT
BA
NVST
RL
WMG
UNM
ALB
TWTR
KIM
CNQ
VEON
RDN
JXN
VG
SHC
SQM
TXRH
CDAY
ESNT
FND
H
