Tckr
VMW
ZBH
KKR
L
VEDL
PNR
LH
RTX
HTA
EA
PKI
DE
MDU
ORI
FE
CAH
GS
KBWB
HR
VOYA
BABA
EBC
IFF
FRC
COLD
BK
DOC
CAT
WU
INTU
CB
DELL
AVB
BP
EW
GPK
KR
DGX
CCK
AMH
NUAN
QSR
OTIS
AMX
ABC
AVGO
OGE
DLTR
INTC
IQV
