Tckr
TUP
PAVM
FINV
GALT
HOTH
EXPI
CLNE
SRGA
PTEN
TCS
CLRB
OIS
TBLT
HLX
CLBS
BBBY
SIEN
CELH
MGNI
DDD
TXMD
RSKD
PRTS
VTVT
ONCY
NOVA
IMMP
TANH
APRE
IMV
JKS
MESA
FUTU
RGS
ENVX
AFRM
FSR
MP
HOOD
NBRV
OII
BODY
PUMP
SRG
APPS
GLG
PLUG
SNOA
PSTI
ALDX
