Tckr
NFLX
VFC
STX
IR
FSK
VALE
XOM
C
GOLD
LCA
CTLT
FBHS
PRU
CONE
LBTYK
PEAK
NTAP
WAB
NOK
ATUS
ACM
TRMB
MGA
HSIC
XRAY
CTVA
VNT
CHNG
VSH
JBL
TTM
ST
REGN
OMC
OFC
WBA
AXTA
USB
EPD
HOLX
LBTYA
KMI
NEM
NLOK
VTRS
KNX
TTWO
PH
MIC
MGP
