Tckr
DCP
RIGL
GIII
UNFI
AGRX
VET
PDCE
GTHX
PRPL
APTO
CNDT
DBD
DHC
REGI
OCFT
DKNG
SFT
APA
IHRT
BARK
CALA
BKD
MUX
GERN
BB
CTIC
MYOV
SSYS
INDI
CLR
DASH
UPWK
RAD
TK
CDE
CRSR
PLYA
MNSO
OVV
IMGN
OIBR.C
WMC
SKT
IVR
VSCO
CARS
SXC
ATNX
BLDP
LTCH
