Tckr
SEAS
QDEL
TGTX
BMBL
YPF
MQ
OSCR
CEQP
WEBR
RDFN
JWN
OTLY
EAT
DOYU
ASAN
CRSP
GSKY
MPLN
TAL
HL
GDRX
PTON
RRR
SABR
VSTO
CNX
KDMN
SAVE
CVNA
IGT
WES
MGY
OXY
HA
ONEM
DYN
GES
FLR
FTCH
CVET
CRON
LCID
ALLO
ARDX
GPMT
GOCO
AMCX
HNST
COUR
CRK
