Tckr
ABT
ING
GSAH
CERN
UNP
ADM
D
MNST
ABBV
ADP
ED
AME
GD
AQN
SPAQ
HON
INFO
SBUX
IBB
MSFT
YUM
NWG
BDX
AJG
A
APH
PFE
MDT
SO
DUK
V
ORCL
BRO
FLO
DG
CHD
BAX
HD
WIT
GIS
KDP
PM
LMT
ITW
K
ENB
IBM
HRL
BMY
CNI
