Tckr
ICE
CS
RIO
MMM
CSCO
IBN
BBL
MRK
ACN
MMC
USA
BHP
GAB
INFY
BUD
KMB
TEF
LIN
ERIC
MBT
WM
RSG
MCD
T
BNS
AZN
KO
WMT
TD
EQC
MDLZ
QQQ
PEP
DHF
QGEN
COST
ALC
PG
UBS
PNM
STLA
DVY
JNJ
MUFG
CL
VOD
TU
RY
SAP
BRK.B
