Tckr
SHO
RPRX
FRO
MTG
DHT
FTCV
AMKR
OLLI
APLE
ABR
ARMK
KTOS
OMF
IRWD
CORT
SNV
ROIC
TOL
OKTA
AQUA
TPX
PLTK
CIG
LEVI
BRX
HWM
ESRT
CLDR
KGC
PXD
LPX
MDRX
DAR
LSCC
SAND
SU
TDC
EXPE
IVZ
PMT
PSTG
HALO
AUY
PDCO
CMA
BRFS
HST
KCAC
UNIT
HTHT
