Tckr
ZNGA
AVTR
APTV
HRB
BBWI
FOX
BWA
VER
WPM
AMAT
STOR
ZTO
SJI
CARR
VEEV
CLVT
LUMN
VST
ARR
NVT
VIRT
OC
NTES
EC
KLAC
CNO
WDAY
NXPI
HLT
HUN
ESI
DBX
QRVO
HPP
UFS
IPOF
BEN
FTNT
WFC
SYY
LKQ
DTM
NLSN
XLNX
OHI
VICI
KMX
JEF
IPG
TFC
