Tckr
HPE
JHG
NWSA
MCHP
PYPL
NRG
NOW
DOW
PBA
MMP
KBR
ACC
MT
LW
BIIB
CBRE
LULU
EURN
CVA
SWKS
HCA
CUZ
NYCB
ACGL
STT
SCHW
CG
BXP
TDS
WEN
SCCO
ROST
WMB
BG
BMRN
DEI
HIG
VMC
PWR
ADSK
CNC
WY
INCY
NWL
BBY
GDDY
ALSN
NYT
HPQ
TAP
