Tckr
GNOG
XEC
LL
AMRN
RBLX
DNUT
GXO
FOUR
GGAL
TTCF
CHX
SPR
GPRO
MKFG
TNK
RCL
CGC
RLGY
EPZM
FANG
INMD
BILI
SNR
REZI
SWBI
ANGI
SEDG
GOL
U
AMRX
BZ
ENBL
NMRK
SOFI
SGMO
PTRA
COMP
CSIQ
FSM
NAT
LLNW
AAL
HP
OWL
DVN
BLMN
TROX
SIX
HUYA
AA
