Tckr
MPW
VRTX
CTXS
SWK
DNB
CCEP
NLY
TJX
CRM
BX
UGI
SEE
LYG
ATVI
BAC
VMW
ZBH
KKR
L
VEDL
PNR
LH
RTX
HTA
EA
PKI
DE
MDU
ORI
FE
CAH
GS
KBWB
HR
VOYA
BABA
EBC
IFF
FRC
COLD
BK
DOC
CAT
WU
INTU
CB
DELL
AVB
BP
EW
