Tckr
KBR
ACC
MT
LW
BIIB
CBRE
LULU
EURN
CVA
SWKS
HCA
CUZ
NYCB
ACGL
STT
SCHW
CG
BXP
TDS
WEN
SCCO
ROST
WMB
BG
BMRN
DEI
HIG
VMC
PWR
ADSK
CNC
WY
INCY
NWL
BBY
GDDY
ALSN
NYT
HPQ
TAP
NFLX
VFC
STX
IR
FSK
VALE
XOM
C
GOLD
LCA
