Tckr
DNOW
Z
LESL
EDU
CERS
RWT
BZUN
IQ
TRTX
ETRN
URBN
XP
RLJ
AG
PING
AVPT
SLQT
VKTX
CVE
CXW
BYD
SQQQ
FGEN
HBM
CROX
GBT
PINS
IMAX
BLUE
SNAP
HFC
BIG
HRTX
TQQQ
TDOC
FTI
EXTR
TTD
SONO
ZM
ABNB
LADR
AER
PAGP
PAA
SUM
CPRX
OI
LYFT
WBT
