Tckr
CHD
BAX
HD
WIT
GIS
KDP
PM
LMT
ITW
K
ENB
IBM
HRL
BMY
CNI
ICE
CS
RIO
MMM
CSCO
IBN
BBL
MRK
ACN
MMC
USA
BHP
GAB
INFY
BUD
KMB
TEF
LIN
ERIC
MBT
WM
RSG
MCD
T
BNS
AZN
KO
WMT
TD
EQC
MDLZ
QQQ
PEP
DHF
QGEN
