Tckr
TSM
LOW
AKAM
ORCC
CNHI
HE
AMZN
CHRW
STAG
ETR
AGR
BCS
COO
RDS.A
AJRD
FR
CHTR
ICLN
FIS
RMD
EMR
PPG
ES
IEP
AMCR
SRE
PLD
NOMD
TMO
LBRDK
ETN
NEE
NSC
YUMC
ALL
GBDC
HUBB
EXC
INGR
SYK
BBVA
AMT
FTV
GLPG
ARCC
LOGI
PHI
BIP
KHC
JNPR
STM
GNTX
BLL
AEG
GUT
STZ
ORLY
DEA
TMUS
CME
AWK
RQI
UNH
MMS
IDA
HFRO
MCO
PSA
IHG
TRNO
ASML
SON
SLGN
AGNC
ATO
DRE
STE
ASG
GWW
CLOU
BF.B
TXN
CCI
CVS
PGR
EQNR
PPL
POST
SOXX
ROP
CPB
AMGN
LPL
PEG
UPS
MUDS
DCI
CTSH
HIE
LNT
LUXA
RPM
AON
CMCSA
FAST
LHX
DGNS
WEC
MGLN
G
EL
DOV
TRP
CSX
SMH
AEE
BKI
CHKP
DB
GSAH.U
BAH
RFI
MSI
BLK
HDB
XEL
SJM
SRET
DHR
CAG
AEP
GILD
LOKB.U
SPGI
TSLX
EXPD
DLB
NDAQ
BUG
DTE
ECL
VTIQ
CLX
RCS
DPG
GOOGL
VRSN
CP
SHW
TGT
APD
ZTS
PAYX
IEX
GOOG
MO
BIGZ
CMS
NKE
ABT
ING
GSAH
CERN
NOC
UNP
ADM
TTC
STPC.U
D
MNST
ABBV
GRMN
ADP
ED
AIO
ARE
JRS
AME
GD
AQN
SPAQ
HON
VRSK
INFO
KBWD
CHW
SBUX
IBB
TKC
MSFT
PACE.U
YUM
NWG
PANA
BDX
AJG
A
BCAT
ACH
GGG
DOX
APH
PFE
GMAB
MDT
SO
DUK
V
ORCL
BRO
LMACU
MKC
FLO
DG
CHD
E
BAX
ATR
HD
WIT
VTWO
BCX
BST
GIS
KDP
OTEX
UTF
PM
LMT
ITW
SKYY
K
ENB
CMLTU
FST.U
BLFY
IBM
BR
SV
PUK
HRL
GIB
BMY
CNI
ICE
CS
MFG
IJT
RIO
RMT
MMM
CSCO
IBN
BMO
ZNTEU
DCRCU
RVT
BBL
WPP
MRK
PTR
CIBR
SLF
PKX
CSQ
BTNB
ACN
MMC
USA
VYGG
BHP
CRH
RBAC.U
RCI
TREB.U
GAB
FUSE.U
INFY
FINX
AWP
BUD
HQH
KMB
TEF
PCN
LOKB
QTEC
SHG
SLVO
RNP
LIN
ERIC
HSY
MBT
EDOC
FMAC.U
IGR
VYGG.U
DRIV
WM
PDT
GPM
RSG
TLK
ACP
NCZ
BOAC.U
IVAN.U
NCV
SNN
CHI
SJR
KB
MCD
T
FUSE
HTD
SPFR
WCN
CHY
HERO
BNS
AZN
KO
PIPP.U
DCRC
NMCO
WMT
SVFAU
ESPO
TD
THW
EQC
GDV
PSO
MDLZ
QQQ
PEP
RACE
THQ
SWBK.U
TRI
DHF
FMAC
FOF
LEGO
QGEN
CCV.U
SVFA
COST
CM
ALC
WALDU
PEY
BOAC
FV
WBK
ETG
PG
UBS
PNM
PTY
STLA
DVY
JNJ
PCI
EVT
MUFG
HCICU
PHK
CL
LEGOU
ONEQ
VOD
PDP
AVK
FTS
CRU.U
TU
RDY
JRI
DLY
QQQJ
EOD
ZTR
SNP
PDI
RY
GOF
SAP
BRK.B
KEP
QQQX
PKO
ACEV
DSL
TUR
CCV
HZON.U
NMR
RDVY
HZAC.U
BOTZ
ALTU
NDMO
XPDIU
RA
FTHY
EOS
DNP
OPP
HSBC
TTE
PIPP
BTI
KT
EOI
FFC
VONG
TEI
SNY
SMFG
EXG
ETW
MDIV
NVO
PFL
HZAC
NGAB.U
TAK
PKW
IFN
PHT
IUSG
RBAC
TSI
SKM
ABB
CCVI.U
VZ
KVSB
BDJ
SONY
ETY
ENVIU
HMC
BCE
TREB
ZNTE
PFN
HZON
OACB
CAJ
EUFN
LFTR
MCHI
FPXI
TWND.U
PID
EMD
PRSRU
ETV
QQQM
BGY
LFC
XPOA.U
DEO
STWO
NGG
DIAX
NFJ
PHG
GSK
PV.U
ETJ
BIF
EDD
PDBC
IUSV
CND.U
CXSE
FPF
ORAN
PDO
BOE
MMT
ENNV
HIGA
JPS
ADX
CND
ESGU
RELX
VONV
BHK
CII
PPT
IGD
CTAC.U
FMS
