Tckr
OPK
AYTU
STGW
HIMX
NCLH
KDNY
STRO
FTCI
HRMY
MUR
SPT
PAYS
CCXI
CMCM
SNPO
VYGR
HUIZ
CJJD
SFIX
AVNW
TGLS
EVRI
MAXR
AGEN
ACIU
KNSA
ATRA
BHG
ORGN
SMRT
BBCP
SHLS
INVZ
MYPS
VZIO
SREV
MIRM
HT
EDAP
CD
KOD
DMS
DCP
RIGL
GIII
ATAI
UNFI
INVE
TCDA
AGRX
VET
PDCE
GTHX
PRPL
SY
VOC
APTO
CRESY
CNDT
ALHC
ZYXI
SCYX
ACCD
DBD
DHC
REGI
PANL
STOK
ARCH
CNCE
ELSE
OCFT
DKNG
QMCO
NNA
OPRX
AXTI
SFT
FLYW
VIOT
CSTL
MEG
APA
IHRT
PARR
FLXN
BARK
CDLX
CLLS
DV
CALA
BKD
CHEF
MUX
GERN
PPBT
PRTK
BB
QLI
CTIC
MYOV
CXDC
DLTH
SSYS
INDI
CLR
DASH
EIGR
MF
UPWK
RAD
TK
CDE
CRSR
PBYI
BUR
ASC
PLYA
MNSO
SGFY
THTX
WFRD
CASA
OVV
IMGN
CUTR
AGLE
VERX
MACK
OIBR.C
WMC
CBIO
FRGI
SKT
AZRE
TAST
IVR
VSCO
CARS
ALYA
SXC
CLB
ATNX
MBOT
BLDP
MHLD
AVTX
ESPR
SQNS
YMAB
LTCH
DOCN
X
RERE
ELMS
OESX
NUVB
DOMO
ATEC
IVC
PERI
CVI
CYRX
SDGR
ADN
GENI
SPNE
AKTS
RYI
OMI
MRC
CCL
ATRO
CERT
SVC
TDW
ARNC
ACVA
MTBC
ERF
CPLG
BBAR
OPRT
VRM
FIXX
EB
HEAR
ARVN
EXK
MGTX
FENG
OSUR
BJRI
INSG
RUTH
RLMD
AXL
CRNT
OPRA
W
IOVA
COTY
CYTK
DNLI
NSTG
ZI
CLF
EQT
SBLK
ICPT
BILL
STNG
VRA
TA
CNR
SPPI
KRYS
RYTM
SEAS
QDEL
PVL
LINC
TGTX
BMBL
EBIX
LUNG
YPF
CURO
ARLP
MCHX
MQ
HAPP
PPTA
OSCR
PWSC
BLFS
CEQP
WEBR
RDFN
JWN
VAPO
OTLY
TPIC
EAT
HCC
CYXT
USDP
DOYU
ASAN
OM
CDMO
CRSP
CNVY
FENC
TPTX
GSKY
NARI
MPLN
TAL
SWIM
HL
EVCM
GDRX
PTON
ARAY
RRR
ANAB
BALY
SCWX
CDNA
SABR
URGN
APR
VSTO
CNX
RDUS
KDMN
TNP
HIBB
SAVE
CVNA
IRTC
NGM
IGT
INNV
WES
MGY
HZO
TRHC
OXY
HA
GNK
ONEM
VVI
MCS
DYN
EVER
GES
FLR
CCRN
NVGS
FTCH
CVET
CRON
LCID
USX
ALLO
ARDX
ATY
GPMT
GOCO
AKRO
GSL
AMCX
SECO
RTLR
HNST
REVG
HIL
COUR
STKL
APLS
CRK
GDYN
IDT
DM
MRVI
CIR
KURA
LEV
APP
KPTI
ACTG
ONTF
SSP
JYNT
GNOG
AGTI
XEC
CNM
LL
AMRN
CHUY
DHX
CTRN
RBLX
BRP
DNUT
GXO
FOUR
GGAL
TTCF
AXSM
CHX
SMED
ALLK
FVE
GPRK
AHCO
SPR
LASR
VERY
GPRO
IPHA
MKFG
PAR
TNK
DIN
AERI
TLS
MSTR
RCL
CGC
RLGY
SCVL
XIN
EPZM
FANG
INMD
BILI
SNR
REZI
ALBO
DRNA
CTMX
NABL
HFFG
SWBI
CEPU
ANGI
SEDG
MCFT
GOL
BCEI
LCI
ASPU
U
AMRX
DEN
LTRX
BZ
EMKR
LAKE
ENBL
BFI
NMRK
AXGN
SOFI
ORN
GNSS
ZYME
SGMO
GHL
TPGY.U
AAOI
CGNT
VIVO
BMA
OMER
LVOX
PTRA
SOLY
AUD
COMP
CSIQ
AOSL
FSM
TUFN
NAT
LLNW
AAL
JAX
BOOM
MYTE
BVS
HP
OWL
LDL
DVN
BLMN
TROX
PGNY
SIX
ALKT
HUYA
AA
UIHC
GOSS
CLDT
MNOV
TVTX
NDLS
BLND
KRTX
CPRI
FROG
STVN
LU
BOOT
SIBN
SCPL
VVNT
TBLA
TPC
LZ
ODP
GNW
MRO
PK
AVID
AZUL
SNBR
NESR
SOI
PDD
TRUE
ZEPP
THC
MDP
BZH
VSTA
FA
CRTO
CDXS
TWOU
VMEO
LORL
ADPT
SKIN
CUK
RGNX
AGL
MYGN
ARRY
BBIO
VNOM
CHWY
ASO
NET
RKT
