Tckr
CAMT
ATKR
SFE
ABCB
BLDR
ESTC
HCM
SLG
NRZ
BGNE
DRVN
TTSH
CCJ
MPC
FREE
BANC
CHMI
SRPT
OOMA
UAA
APTS
ARI
HES
PRO
ALIT
UE
ACLS
BCOV
APPF
EGO
TPR
UGP
FEYE
CEVA
ABG
ACAD
CO
QUOT
HQY
PBT
PLNT
USFD
PAAS
STMP
EBR
GECC
DSEY
NEO
SPG
MOMO
SLB
HAYW
INT
EOG
DISCK
PCRX
ADT
TNDM
PACW
VAC
INCR
SHYF
MTH
S
HGV
WCC
FPH
ZS
MLHR
EZPW
IIVI
NTNX
MTSI
PLAN
PCTI
LNTH
MCFE
KELYA
SHOO
HEP
NAVI
JBI
HUBS
FOCS
AGI
DGII
SHLX
RCII
OCDX
TPH
TV
BRKS
FL
VC
SPOT
BKR
GGB
CASH
CHGG
MED
DCOM
BECN
RAMP
VLO
GMS
COG
NXGN
WWW
FBP
GHG
PFSI
FCX
MLCO
UPLD
HOG
UBER
VRNS
SSRM
DAL
FIVN
LILA
TPB
GFI
LNC
BSM
BPMC
WSR
PRA
MTOR
UA
ARNA
EPRT
LYV
VRRM
SBCF
VSAT
GDOT
HCAT
CWK
PVG
MDC
BV
ET
KLIC
THR
PPBI
GOOS
TRMR
OKE
ACCO
APOG
BKU
ATEN
QNST
KAR
SBSW
DKS
WB
AMWD
JAMF
AAWW
MTCH
SAIL
SHO
RPRX
MSGE
TENB
XLRN
AEL
PTMN
FRO
CEM
PAHC
BLD
MTG
DHT
FTCV
AMKR
OLLI
APLE
PLYM
DAKT
TTGT
ACT
ABR
MGPI
WNC
PEN
HNGR
ARMK
CHDN
OFG
KTOS
BL
OMF
ERII
BIB
EMO
SPTN
HASI
MTZ
AMBC
SUPN
IRWD
LNDC
DCT
SBNY
CORT
ASND
CNOB
FBNC
SNV
ROIC
TOL
OKTA
WTFC
AQUA
TPX
PLTK
COLB
AUDC
CIG
LEVI
BRX
VICR
FRPT
GTN
VBTX
ATRC
SRI
AVO
HWM
MELI
STRA
IRDM
NTUS
NTCO
AJX
VNE
NXST
ESRT
WBS
CNXC
BC
ACHC
CLDR
KGC
SSB
LFG
CBRL
ALNY
WAL
PXD
IIPR
ATHM
AGRO
BRDG
CSII
LIVN
LPX
HLIT
BRBR
MNRO
MDRX
ENTA
PODD
DAR
GFF
CLAR
AUB
LSCC
SAND
SU
TDC
WD
EXPE
IVZ
LOCO
FMO
PMT
NEWT
CRY
ATCO
PSTG
SMPL
UBA
ALEX
HALO
IBTX
SAFE
TX
NE
AUY
FFBC
BANR
RCEL
AGC
BCC
PNNT
PDCO
FF
ONTO
CMA
SCS
BRFS
HST
SAM
NVRO
VRS
KCAC
PRDO
UNIT
CMO
EGRX
HTHT
WOR
SIGA
GTES
SEM
KBAL
BA
NVST
RL
AEIS
PRIM
XPER
WING
WMG
ELF
PCTY
ROLL
KMT
MHK
WSFS
UNM
ALB
TWTR
KIM
PWP
CNQ
GLOB
MODN
VCRA
DOOR
VEON
AHH
RDN
JXN
VG
OXSQ
SA
SITE
NUVA
FFIC
SHC
JACK
DAVA
SQM
STBA
TXRH
CDAY
BIS
AMBP
HFWA
FRME
ESNT
ATAX
FND
BCO
H
AVAV
HBI
BHC
FHN
BSIG
JBT
KMDA
FORM
DXCM
WSM
RNST
HTBK
WSC
RILY
LAUR
ENSG
RGEN
LEAP
NTG
PBR
XPO
WDC
WK
HCSG
VNO
PRG
SBS
HBNC
CMC
OXLC
GNRC
OZK
HZNP
PSX
PNFP
NOAH
STLD
SYNA
ATH
FMBI
SFNC
TEAM
FFWM
AVNS
IBOC
RCM
PGTI
UCBI
CFG
WMS
AX
IAC
BIDU
BOX
MX
BBD
OCFC
TREX
EXEL
MPLX
URI
SKX
DFS
LUV
AMD
ALKS
LAMR
PCG
FBC
AN
ARKO
RPD
PBR.A
HOPE
ECHO
CCMP
SASR
HRTG
NGVT
ALLY
KYN
BGS
HOMB
SSTK
MIDD
ON
AU
RYAN
CLI
GLRE
WEX
SYF
PII
AGO
IPOD
CLS
SIVB
SAIA
ITRI
WSBC
HLMN
TEVA
ECOL
RMAX
CF
LEN
SBRA
AMN
OMAB
R
GLP
PGRE
NTGR
NRGX
GLT
EFSC
BATRK
DRI
CFX
XRX
VTR
FIVE
NEWR
JOE
PDFS
ALRM
MATW
ALGN
ITUB
LCII
