Tckr
SRCE
FARO
HLT
KRNY
DSPG
AMG
UTZ
CWCO
STC
NVR
BRSP
NVT
CVLY
NODK
DX
GSBC
VEC
DIOD
MTB
MRVL
ESI
MOH
NP
AROW
CFR
CIB
SJI
MPV
CNO
EC
LKQ
LKFN
MTRN
AES
SUN
FOX
CBT
WILC
IPGP
HCI
CPAC
OC
AMAT
SLAB
FRT
CMP
MMP
EBMT
NXPI
UMH
LMST
FIBK
PSTL
WAFD
GBNH
SYBT
NNN
ABMD
VST
NBTX
AEM
TFC
MC
SF
DBX
BANX
NTCT
EMCF
VALN
KBR
ENTG
VEEV
MCAFR
SPXC
MKTX
SPSC
HUBG
CPZ
KLAC
HLF
NLSN
ENS
FICO
HUN
CTO
ONB
FYBR
COHR
BPRN
RGP
TRST
PXI
NVMI
LAZ
IMKTA
ASR
FSK
CVBF
JSM
AB
BEN
NUE
KAI
MIC
BRKR
MMI
KFY
FFNW
HPP
HIG
ASGN
GOGL
QRVO
FUSB
NJR
DOW
AAON
ZNGA
AFG
LEA
WMB
FTNT
FPL
TKR
SRLP
CNNE
BHE
BFAM
WVVI
RXN
ACC
WDAY
TBI
HCA
KMX
ENR
CVA
CTS
DTM
CRUS
TRTN
FCFS
SAFM
PEGA
FMNB
PKE
AVT
GOOD
SAL
PLBC
QIWI
SBSI
SSBI
VPG
LSXMA
SMM
PFLT
PDM
ATC
CRVL
PTNR
TCBS
MRTN
HIVE
WHR
WFC
AGCO
JHG
BBWI
SMG
MCHP
PJT
SNX
CG
JEF
UBCP
NMFC
PCSB
HPE
SUNS
LSXMK
IRT
AGM
RGLD
GNL
PFG
CVLT
NSIT
CENTA
ZTO
NBTB
CBRE
MLI
EPD
AGX
CTBI
ETD
AY
MGRC
QCLN
IART
MLAB
DBRG
TDS
GABC
HELE
CUZ
AZZ
NWSA
IPG
NFH
NEOG
TPZ
LARK
ILMN
TNET
XLNX
IPOF
NOW
NRG
NEP
PSN
MLM
CHNG
ALG
ENV
QADA
GOLD
WY
SWKS
THS
TNL
HONE
FRPH
BEPC
CSAN
USM
ACI
AIT
CCOI
CENT
CSWI
OSK
NTES
ASA
NWL
JW.A
CNS
CSOD
PPC
SII
IR
MSEX
ITIC
BWMN
TTEK
MEI
SCHW
LW
LULU
GTY
WINA
TBNK
PATI
HEI.A
GATX
CNC
PYPL
BEP
BKNG
ADSK
PTC
MGP
CLVT
SANM
GRC
BSAC
NWN
ICUI
BAP
SBR
GDDY
PEAK
FWRD
USNA
VMC
USLM
TW
STT
UTMD
CTLT
TECH
CARR
FCAP
BXP
TSEM
NYCB
DALN
NBHC
ROST
FEI
INST
HSTM
AMPH
BFC
C
LFUS
TRMB
YORW
CWEN.A
PBCTP
CINF
EURN
VTIQU
AWI
SZC
SRCL
CDZI
PVBC
DEI
ESGR
MAIN
VALE
BG
PB
REYN
LUMN
ACGL
BBY
MT
ASAI
COLM
UTL
NCBS
CODI
PRU
EXLS
WRE
NLY
EIC
RMBS
NEM
DHCNI
NYT
BOWX
HIW
AAIC
XOM
BIIB
TAP
JAZZ
BMRN
MASI
SIGI
VFC
ERIE
UTHR
ACM
USOI
HTGC
IBKR
GSBD
PLXS
UMC
LAND
ICLR
KNOP
WAB
VRNT
BOH
NSA
SCCO
WNS
COKE
AXTA
CWEN
FSFG
HSON
KW
FELE
CTVA
MANT
ARGX
ST
OFC
KEQU
HPQ
AMP
PINC
SNEX
AMTBB
AVNT
JBL
ARES
MNDO
SLRC
PWR
IHC
FBHS
TSCBP
SELF
AVAL
LTC
BRMK
HSIC
ALSN
HEI
AZPN
MANU
INCY
CNP
FAF
NWBI
NTAP
EPAM
ANAT
MGA
THFF
MOLN
TR
NFLX
KCAC.U
RING
JOBS
EME
LNN
CGNX
CONE
NWS
AMSF
IPOF.U
MGIC
WIRE
BCH
CR
RYN
RJF
PH
REGN
FUL
VVV
CE
AKO.A
PRMW
CHCO
HGLB
CRWS
MLR
FNV
GHC
VSH
JCOM
FNF
CZWI
VLYPP
MAN
IDCC
TAC
WLKP
FN
HAACU
KMI
NOK
LBTYK
POOL
TFII
OPOF
HOLX
MUSA
INTG
HAIN
CABO
CWST
TTMI
AOMR
XFLT
USB
STX
TNC
SWX
FLT
XRAY
NPK
LOPE
ERO
PSMT
WBA
MSCI
SSD
SWK
CHH
EDF
TTM
SAIC
IDXX
CSGP
SJW
BMI
DD
EMN
OMC
