Tckr
AUPH
ADES
PWFL
MOV
CMPR
BYRN
ARCE
SOHU
ATI
IS
HMPT
SILK
ARWR
TRUP
TRQ
SNCY
MESO
ZIP
WW
KSS
VIPS
PI
SNOW
VHC
AOUT
DRH
HBIO
VCEL
MMYT
PD
CTSO
TGH
ANF
LPRO
RMNI
OSH
PETS
CSTM
SMWB
SKYW
ROKU
GPS
BYND
CALX
CAKE
AM
ADS
DESP
DCPH
ADNT
KIDS
COOL
MOD
XM
AXNX
BLBD
TRIP
LRN
RETA
AMEH
PBFX
RBBN
IMMR
ASMB
UWMC
BKEP
DENN
JOAN
PATH
ALGM
MCW
GIGM
RHP
UFI
EVH
TBPH
SBGI
SMSI
INSM
KTB
UAL
INN
III
TBBK
LUB
JCS
ACEL
SAH
NTRA
ETSY
LEGN
PEB
VITL
ZIXI
STEP
HSC
IMTX
TRGP
RADA
GSHD
MTRX
ERJ
DNOW
TLYS
GTLS
BTRS
RVNC
Z
LESL
RARE
EDU
SWAV
TVTY
INSW
AFYA
CERS
TGS
VLRS
XHR
ITCI
KOP
RWT
SAGE
HRI
NS
CLOER
WKME
BZUN
IQ
VTOL
SJT
TRTX
RADI
ITI
ETRN
EHTH
FLWS
URBN
XP
STAA
ULBI
UCTT
FRG
GTX
RLJ
TCMD
LGND
AGYS
ICHR
KRP
WOW
GPI
WHD
AG
COHU
CCS
PING
AVPT
MLNK
GRBK
ASIX
SLQT
VKTX
XENT
CVE
MTW
CXW
DFIN
LOB
BYD
SQQQ
LOMA
MBUU
FGEN
HBM
CROX
GBT
VINP
PINS
CCCS
IMAX
BLUE
BNFT
SNAP
HFC
ENVA
BIG
HRTX
WGO
TQQQ
OB
ZG
RDNT
CRS
TDOC
FTI
EXTR
TTD
TILE
SONO
ZM
CNSL
PLMR
NCNO
ABNB
OSG
LADR
AER
VATE
WETF
PAGP
AMRC
PAA
SUM
VWE
OPCH
CPRX
BHVN
EGAN
LSPD
OI
LYFT
WBT
COIN
SSSS
CPNG
SBH
MNRL
MHO
INSP
BGCP
LYTS
DDOG
CMRE
BSY
TEO
PAE
NOV
SE
PHR
COOP
TSC
AEO
QURE
TCBI
RC
CADE
DRQ
PVH
HITI
BVN
ECOM
FOLD
VMD
SCU
AAN
EPR
DY
CZR
QRTEA
SHAK
JELD
XL
EAF
MRTX
ACHR
CATO
TSLA
BAND
CREE
SLP
OUT
PRLB
FRBK
STNE
ASUR
NPTN
XBIT
YY
DRD
DBVT
RPAI
UTI
MDB
TITN
HAL
NGVC
SCHN
BOMN
ZUMZ
CRWD
IRBT
EVBG
FOA
GILT
HHR
LGIH
ZLAB
TREE
HEES
LGF.A
SQ
VIAC
POLY
FOXF
CARA
EXAS
AVYA
TSE
PTVE
HMLP
PAM
COLL
LPSN
TMHC
ALGT
PATK
MERC
LGF.B
BKE
LUNA
ADV
RPT
TXG
CMTL
PFGC
MEOH
XNCR
AIR
PCOR
PAGS
JBLU
GCMG
FTAI
OLN
INFN
CC
SSL
SITC
SP
STRL
NAPA
ETWO
FIZZ
IIIV
TACO
COWN
MGM
ANGO
DAN
MXL
ZGNX
GH
SKY
HVT
BCOR
FUN
NVCR
CAMP
GT
NMIH
AGCUU
IAG
TWLO
VAL
LGO
AROC
UEPS
TME
MTL
PETQ
SID
ZUO
TIPT
COUP
MD
USAC
HMY
SQSP
WIX
SWIR
BDSI
KRNT
INGN
RNG
SHOP
ANDE
MBI
PAYO
PSFE
CIT
CPA
CPLP
YELP
POTX
MDGL
OEC
TEX
CTOS
CUBI
GEO
LPG
RPAY
OSPN
NYMT
CHRS
ECPG
AVAH
WOOF
ACRE
VEI
HXL
EGHT
BAK
YEXT
ELY
PACK
GVA
THO
AGIO
CACC
DT
RH
AL
TATT
GWB
DISCA
RXT
BHF
PSCE
ATRS
VIACA
ATEX
RVI
DOCU
CLW
BHLB
IMXI
BTWN
MDLA
ADTN
ALLT
STL
HWC
AVLR
SMAR
FSLR
CARG
GKOS
MOS
DXC
MITK
ULCC
VECO
ALK
EYE
SGH
KRG
ROAD
GDS
AFIN
UIS
IBP
CAI
YETI
WYNN
DLX
VNDA
AMBA
HESM
TWO
AYX
EVOP
PAYA
ARCB
TECK
AIMC
GBX
COMM
TBK
PAX
CX
AKR
CTLP
HLLY
VREX
BKCC
KBH
NKTR
HAFC
LILAK
LAD
VIH
EBS
PSXP
PTCT
ARCO
OXM
NCR
FRTA
