Tckr
STM
GNTX
BLL
AEG
GUT
STZ
ORLY
DEA
TMUS
CME
AWK
RQI
UNH
MMS
IDA
HFRO
MCO
PSA
IHG
TRNO
ASML
SON
SLGN
AGNC
ATO
DRE
STE
ASG
GWW
CLOU
BF.B
TXN
CCI
CVS
PGR
EQNR
PPL
POST
SOXX
ROP
CPB
AMGN
LPL
PEG
UPS
MUDS
DCI
CTSH
HIE
LNT
