Tckr
ALLE
SOGO
KBWY
DLR
LXP
CASY
ADBE
PEO
KSU
GPC
ROL
J
ELS
EXR
DIS
ALV
LECO
TMX
FISV
WLTW
CTAS
LDOS
AGCB
EFX
TROW
TT
WSO
PKG
ASX
EGP
YNDX
SAN
TSN
ADI
LSI
WPC
AIRC
CPRT
REXR
EDF
TRU
NICE
BMEZ
BWXT
HRC
AOS
GLW
WTS
ICL
AAPL
