Tckr
SWM
NBIX
F
EPAY
SGEN
UMPQ
RUSHA
SCHL
GLDD
UI
IPOD.U
KRO
RAVN
INDB
DBRG
ATGE
ORC
MFGP
FITB
TRN
PFS
LHCG
KEY
LRCX
MPWR
BXS
INVA
OMCL
UNVR
BPOP
EBSB
ZEN
ENIC
WRK
RGR
PLAB
COF
BRKL
EPC
BJ
KNSL
HTH
ITGR
REG
FCF
SPWH
LITE
KL
UBSI
JLL
