Tckr
DCOM
BECN
RAMP
VLO
GMS
COG
NXGN
WWW
FBP
GHG
PFSI
FCX
MLCO
UPLD
HOG
UBER
VRNS
SSRM
DAL
FIVN
LILA
TPB
GFI
LNC
BSM
BPMC
WSR
PRA
MTOR
UA
ARNA
EPRT
LYV
VRRM
SBCF
VSAT
GDOT
HCAT
CWK
PVG
MDC
BV
ET
KLIC
THR
PPBI
GOOS
TRMR
OKE
ACCO
