Tckr
VET
PDCE
GTHX
PRPL
SY
VOC
APTO
CRESY
CNDT
ALHC
ZYXI
SCYX
ACCD
DBD
DHC
REGI
PANL
STOK
ARCH
CNCE
ELSE
OCFT
DKNG
QMCO
NNA
OPRX
AXTI
SFT
FLYW
VIOT
CSTL
MEG
APA
IHRT
PARR
FLXN
BARK
CDLX
CLLS
DV
CALA
BKD
CHEF
MUX
GERN
PPBT
PRTK
BB
QLI
CTIC
