Tckr
TWNK
MNR
NI
COR
CACI
XYL
EVRG
O
CMI
SEIC
WAT
LLY
BSTZ
NDSN
CBZ
FMX
HAAC
PNW
RDS.B
BSX
KOF
SCI
THG
PCAR
WRB
JKHY
JPM
CUBE
MAS
MCY
OCSL
MFC
AWR
FDS
DWSH
SXT
MAA
DPZ
PSEC
WTRG
AZO
ROK
MA
TEL
KEYS
JCI
AIZ
SSNC
PACE
TRV
