Tckr
LUXA
RPM
AON
CMCSA
FAST
LHX
DGNS
WEC
MGLN
G
EL
DOV
TRP
CSX
SMH
AEE
BKI
CHKP
DB
GSAH.U
BAH
RFI
MSI
BLK
HDB
XEL
SJM
SRET
DHR
CAG
AEP
GILD
LOKB.U
SPGI
TSLX
EXPD
DLB
NDAQ
BUG
DTE
ECL
VTIQ
CLX
RCS
DPG
GOOGL
VRSN
CP
SHW
TGT
