Tckr
ALNY
WAL
PXD
IIPR
ATHM
AGRO
BRDG
CSII
LIVN
LPX
HLIT
BRBR
MNRO
MDRX
ENTA
PODD
DAR
GFF
CLAR
AUB
LSCC
SAND
SU
TDC
WD
EXPE
IVZ
LOCO
FMO
PMT
NEWT
CRY
ATCO
PSTG
SMPL
UBA
ALEX
HALO
IBTX
SAFE
TX
NE
AUY
FFBC
BANR
RCEL
AGC
BCC
PNNT
PDCO
