Tckr
DOX
APH
PFE
GMAB
MDT
SO
DUK
V
ORCL
BRO
LMACU
MKC
FLO
DG
CHD
E
BAX
ATR
HD
WIT
VTWO
BCX
BST
GIS
KDP
OTEX
UTF
PM
LMT
ITW
SKYY
K
ENB
CMLTU
FST.U
BLFY
IBM
BR
SV
PUK
HRL
GIB
BMY
CNI
ICE
CS
MFG
IJT
RIO
RMT
