Tckr
KYN
BGS
HOMB
SSTK
MIDD
ON
AU
RYAN
CLI
GLRE
WEX
SYF
PII
AGO
IPOD
CLS
SIVB
SAIA
ITRI
WSBC
HLMN
TEVA
ECOL
RMAX
CF
LEN
SBRA
AMN
OMAB
R
GLP
PGRE
NTGR
NRGX
GLT
EFSC
BATRK
DRI
CFX
XRX
VTR
FIVE
NEWR
JOE
PDFS
ALRM
MATW
ALGN
ITUB
LCII
