Tckr
TAC
KMPR
KRC
VIV
SIRI
BIO
TS
SWCH
GWRE
FNF
JBGS
CI
AAP
SPAQ.U
CDK
FB
GAIN
TFSL
IP
VMI
UDR
RYN
ANSS
TFX
FSS
QCOM
CBSH
CMG
CRL
AXP
EVTC
MS
CDNS
PRGO
PAY
CIEN
NATI
NTR
MWA
BRC
TTMI
BERY
EQR
ANTM
ZBRA
PRMW
USOI
SNDR
DSGX
IRM
