Tckr
MTZ
AMBC
SUPN
IRWD
LNDC
DCT
SBNY
CORT
ASND
CNOB
FBNC
SNV
ROIC
TOL
OKTA
WTFC
AQUA
TPX
PLTK
COLB
AUDC
CIG
LEVI
BRX
VICR
FRPT
GTN
VBTX
ATRC
SRI
AVO
HWM
MELI
STRA
IRDM
NTUS
NTCO
AJX
VNE
NXST
ESRT
WBS
CNXC
BC
ACHC
CLDR
KGC
SSB
LFG
CBRL
