Tckr
OPK
AYTU
STGW
HIMX
NCLH
KDNY
STRO
FTCI
HRMY
MUR
SPT
PAYS
CCXI
CMCM
SNPO
VYGR
HUIZ
CJJD
SFIX
AVNW
TGLS
EVRI
MAXR
AGEN
ACIU
KNSA
ATRA
BHG
ORGN
SMRT
BBCP
SHLS
INVZ
MYPS
VZIO
SREV
MIRM
HT
EDAP
CD
KOD
DMS
DCP
RIGL
GIII
ATAI
UNFI
INVE
TCDA
AGRX
