Tckr
ESS
FDX
SUI
GPN
BRMK
RYAAY
SPNT
TSCO
PANW
SAIC
VIAV
MPW
VRTX
LII
CTXS
SWK
DNB
SNA
GSBD
CCEP
NLY
HII
RE
XFLT
EXPO
TJX
CRM
BX
UGI
SEE
LYG
ATVI
BAC
VMW
NWE
PECO
BGR
ZBH
ALE
SBAC
TIMB
FEI
MSGS
RNR
KKR
KN
SNPS
L
VEDL
AVA
