Tckr
BVN
ECOM
FOLD
VMD
SCU
AAN
EPR
DY
CZR
QRTEA
SHAK
JELD
XL
EAF
MRTX
ACHR
CATO
TSLA
BAND
CREE
SLP
OUT
PRLB
FRBK
STNE
ASUR
NPTN
XBIT
YY
DRD
DBVT
RPAI
UTI
MDB
TITN
HAL
NGVC
SCHN
BOMN
ZUMZ
CRWD
IRBT
EVBG
FOA
GILT
HHR
LGIH
ZLAB
TREE
HEES
