Tckr
FLS
OR
SYNH
POWI
RXN
FHI
ACA
GBCI
RGA
IAA
WELL
OPI
GCP
ISBC
EFC
TGP
SLM
LZB
JD
GO
FCPT
FWONK
ACI
UMBF
DHI
SHEN
ASB
TRS
HI
PRFT
SPLK
QTWO
APO
BLX
ATSG
FTDR
GM
LYB
FDUS
PBCT
NVDA
SMCI
SPNS
ULTA
CGBD
INOV
KAMN
SMTC
UVE
STWD
