Tckr
TSM
LOW
AKAM
ORCC
CNHI
HE
AMZN
CHRW
STAG
ETR
AGR
BCS
COO
RDS.A
AJRD
FR
CHTR
ICLN
FIS
RMD
EMR
PPG
ES
IEP
AMCR
SRE
PLD
NOMD
TMO
LBRDK
ETN
NEE
NSC
YUMC
ALL
GBDC
HUBB
EXC
INGR
SYK
BBVA
AMT
FTV
GLPG
ARCC
LOGI
PHI
BIP
KHC
JNPR
