Tckr
GOOD
NWBI
JAZZ
VALE
XOM
FELE
TR
TIXT
C
GTY
REYN
CWEN.A
GOLD
SUN
CNS
NTST
NSA
RMBS
BOH
RGLD
LCA
WNS
CTLT
FBHS
PRU
PB
CONE
LBTYK
PEAK
NTAP
HAACU
NMFC
WAB
NOK
POOL
CR
ATUS
JOBS
VRNT
ACM
EPAM
KNOP
TRMB
MANT
CWEN
PLXS
KW
TFII
GER
MGA
