Tckr
WMB
LAND
BG
SIGI
BMRN
BIPC
WRE
DEI
NEP
HIG
CCOI
TW
VMC
NWN
BEP
CINF
PWR
SMM
ADSK
CNC
ARGX
WY
INCY
NWL
BBY
COLM
HEI.A
GDDY
AZPN
ALSN
RBC
MASI
NYT
HPQ
USM
GNL
AWI
AB
TNET
TAP
NFLX
PINC
GRA
VFC
STX
IR
IBKR
FSK
CODI
BCH
